DateTime,AddedIPs,RemovedIPs
1608748923,5,0
1608750123,26,19
1608751866,16,21
1608752524,29,0
1608753123,6,0
1608753723,4,0
1608754323,7,0
1608754923,1,0
1608755474,23,22
1608755524,1,0
1608756123,2,0
1608756723,4,0
1608757923,2,0
1608758524,8,0
1608759074,25,21
1608759723,8,0
1608760923,7,0
1608762123,9,0
1608762671,18,26
1608763324,9,1
1608763923,10,0
1608764524,3,0
1608765723,6,0
1608766324,39,27
1608766924,1,0
1608767523,6,0
1608768124,57,25
1608769323,1,0
1608769924,8,0
1608770524,5,0
1608771724,14,0
1608772323,5,0
1608772924,4,0
1608773473,40,19
1608773524,3,0
1608774124,6,0
1608775323,6,0
1608776524,4,0
1608777076,18,26
1608777724,6,0
1608778324,1,0
1608778924,4,0
1608779523,2,0
1608780124,4,0
1608780724,1,1
1608781323,1,0
1608781923,2,0
1608782546,56,49
1608783723,5,0
1608784324,3,0
1608784923,61,61
1608786123,1,1
1608787323,11,0
1608787866,40,48
1608788524,4,0
1608789723,55,33
1608790924,3,2
1608792124,2,0
1608792723,4,0
1608793323,2,1
1608794524,5,0
1608795123,1,0
1608795724,1,0
1608796924,23,23
1608797523,2,0
1608798123,2,1
1608798689,25,19
1608799323,3,1
1608800108,1,0
1608800524,5,0
1608801123,2,0
1608801723,1,0
1608802292,24,21
1608802324,1,0
1608802923,5,0
1608804124,32,0
1608804723,1,0
1608805924,18,23
1608806523,1,0
1608807724,6,0
1608808923,7,0
1608809474,17,26
1608810124,1,2
1608811324,4,1
1608812523,5,0
1608813724,2,0
1608814925,22,18
1608815524,1,0
1608816123,2,0
1608816724,20,22
1608818523,1,0
1608819723,1,0
1608820275,20,17
1608820924,0,4
1608822124,2,0
1608822723,2,0
1608823324,0,1
1608823924,1,3
1608825780,18,22
1608826923,1,0
1608827629,24,27
1608828124,3,0
1608828723,1,0
1608829924,5,0
1608830524,3,0
1608831124,30,16
1608831724,4,2
1608832923,1,1
1608833524,3,0
1608834124,3,0
1608834680,20,24
1608834724,4,1
1608835323,2,0
1608835924,1,0
1608837724,2,0
1608838285,28,22
1608838924,1,1
1608840123,2,0
1608841324,2,0
1608841876,14,15
1608842523,3,0
1608843724,3,0
1608844923,1,0
1608845497,14,18
1608846124,4,0
1608848523,3,0
1608849071,20,19
1608849723,2,2
1608850932,29,29
1608851523,6,0
1608852123,6,1
1608852724,4,0
1608854524,5,0
1608855724,5,1
1608856291,42,22
1608856923,1,0
1608857524,3,0
1608858123,2,0
1608859324,5,1
1608859868,47,23
1608860524,4,0
1608861723,24,48
1608862924,4,0
1608863463,59,42
1608863524,1,0
1608864124,4,0
1608865324,38,44
1608865924,4,0
1608866524,2,0
1608867724,2,0
1608868324,1,0
1608869523,2,0
1608870123,1,0
1608870724,46,36
1608871323,1,0
1608872523,85,103
1608873768,6,0
1608874306,30,42
1608874924,1,0
1608875523,3,0
1608876124,2,0
1608877324,5,0
1608877924,43,20
1608878524,1,0
1608879123,1,0
1608879726,33,27
1608882123,6,1
1608883323,28,30
1608883925,1,0
1608884523,3,0
1608885107,42,38
1608885724,3,0
1608886324,4,0
1608886923,1,0
1608887524,2,0
1608888124,1,0
1608888679,9,16
1608888725,2,0
1608889324,1,0
1608889924,1,0
1608890524,2,0
1608891124,4,0
1608891723,2,0
1608892924,2,0
1608894124,18,18
1608895324,6,0
1608895904,19,24
1608896524,5,0
1608897124,2,1
1608897724,3,0
1608898324,4,0
1608898923,5,0
1608899478,19,15
1608900123,3,0
1608901323,1,0
1608902524,3,0
1608903070,23,22
1608903724,6,1
1608904923,1,0
1608906123,1,0
1608906680,12,11
1608907324,6,0
1608907924,2,0
1608908523,4,0
1608909724,2,0
1608910272,117,17
1608910924,1,1
1608911524,10,0
1608912724,2,0
1608913324,3,0
1608913924,21,117
1608914524,3,0
1608915723,140,48
1608916924,4,0
1608917470,18,28
1608917524,1,0
1608918123,4,0
1608919324,3,0
1608919923,1,0
1608920523,2,0
1608921067,48,23
1608921724,1,0
1608922324,2,1
1608922923,19,35
1608924124,5,0
1608924724,4,0
1608925324,6,1
1608925924,1,0
1608926523,3,0
1608927124,1,0
1608927724,8,0
1608928301,25,25
1608928924,12,0
1608929523,3,0
1608930124,1,0
1608930724,2,0
1608931884,28,27
1608932524,3,0
1608933724,2,0
1608934324,1,0
1608934923,1,0
1608935478,27,35
1608936124,1,0
1608936953,3,0
1608937323,4,0
1608939073,26,23
1608939124,2,0
1608939724,3,0
1608940923,3,0
1608941523,3,0
1608942124,1,0
1608942724,60,28
1608944524,4,0
1608945723,0,1
1608946290,45,35
1608946923,3,0
1608948123,52,86
1608949323,2,0
1608949877,97,54
1608950523,4,0
1608951724,2,0
1608952923,10,0
1608953483,42,62
1608954124,5,0
1608954724,2,0
1608955323,2,0
1608956524,2,0
1608957073,56,70
1608957723,1,1
1608958923,3,0
1608959524,8,0
1608961323,3,0
1608962523,55,36
1608963723,1,0
1608964923,3,0
1608966124,40,39
1608967324,3,0
1608967873,28,23
1608968523,2,0
1608969724,5,0
1608970323,1,0
1608970923,2,0
1608971475,23,22
1608972123,2,0
1608973323,7,0
1608974523,7,0
1608975079,19,31
1608975724,6,1
1608976323,2,0
1608976923,1,0
1608978123,3,0
1608979924,1,0
1608980524,48,28
1608981123,2,0
1608981724,2,0
1608982277,20,30
