DateTime,AddedIPs,RemovedIPs
1607838651,3,0
1607841277,1,1
1607843522,0,5
1607845415,0,9
1607847024,1,5
1607848478,0,6
1607850250,1,1
1607853698,1,0
1607855683,1,0
1607856916,1,1
1607859280,1,2
1607859878,1,0
1607861073,1,1
1607862887,1,1
1607865386,0,1
1607873138,5,0
1607873683,1,1
1607874965,5,0
1607876741,5,0
1607877276,2,1
1607879388,1,0
1607882815,1,1
1607884474,2,0
1607886726,3,0
1607889195,2,0
1607890487,2,0
1607895288,3,1
1607896960,4,0
1607898346,2,0
1607901168,3,0
1607902488,1,0
1607906079,9,0
1607909143,4,1
1607909683,1,22
1607910823,0,8
1607912743,3,22
1607914068,1,14
1607916343,2,0
1607917666,3,0
1607920497,8,0
1607923160,13,0
1607925451,1,1
1607934881,0,1
1607938478,1,2
1607940407,1,0
1607941538,2,0
1607944098,0,3
1607945682,1,1
1607947700,0,4
1607952371,1,0
1607952877,2,0
1607954205,3,0
1607956476,1,0
1607958970,2,0
1607960082,1,0
1607961324,2,0
1607963674,0,1
1607964884,1,0
1607968607,1,0
1607970347,0,1
1607973508,0,2
1607975440,0,1
1607977533,0,3
1607981680,1,0
1607984745,2,0
1607995549,1,0
1607997044,0,2
1608006886,0,3
1608008858,0,4
1608010493,5,1
1608016203,1,1
1608017679,1,0
1608018894,1,0
1608021282,2,1
1608023352,1,1
1608024877,1,0
1608026198,0,1
1608027795,0,1
1608030836,3,0
1608033027,0,1
1608034350,1,1
1608035944,0,3
1608039282,3,0
1608040972,0,1
1608044008,2,1
1608046522,1,2
1608050080,2,1
1608053676,0,2
1608055833,1,1
1608059283,0,1
1608060885,0,1
1608063221,0,1
1608064480,0,2
1608067135,1,0
1608069042,1,1
1608070263,1,1
1608071674,0,1
1608072866,1,0
1608073968,0,1
1608075279,0,1
1608076425,0,1
1608078345,0,2
1608079844,2,1
1608081649,0,1
1608083453,9,0
1608085551,4,0
1608086813,3,1
1608088903,2,5
1608090402,1,4
1608093293,0,20
1608096165,1,3
1608097836,0,3
1608099784,0,1
1608101118,1,2
1608104079,5,3
1608107679,0,4
1608112227,2,0
1608113358,1,0
1608114889,1,2
1608117882,1,2
1608119443,1,0
1608122067,0,1
1608123225,1,0
1608124997,1,0
1608125679,1,0
1608126972,1,0
1608129280,0,1
1608130774,0,1
1608132052,2,0
1608132875,1,0
1608135939,2,0
1608139514,2,1
1608140091,0,1
1608142319,1,1
1608145377,1,0
1608147964,0,1
1608151576,2,0
1608156678,1,0
1608160465,1,0
1608163032,2,0
1608164741,1,0
1608168888,2,0
1608171503,3,1
1608172710,0,1
1608174204,1,1
1608182746,1,0
1608184241,1,1
1608186883,1,0
1608190502,0,1
1608193347,1,0
1608194077,2,1
1608195418,1,1
1608197683,0,1
1608199208,0,1
1608204100,1,0
1608204879,0,3
1608211542,2,1
1608212091,1,0
1608216248,2,0
1608217921,0,1
1608219284,0,1
1608220459,2,0
1608223844,1,2
1608225048,0,6
1608226480,2,0
1608228395,1,0
1608230085,2,0
1608233681,2,1
1608235402,3,1
1608237278,1,2
1608239582,2,1
1608240888,1,0
1608243889,3,1
1608245449,1,0
1608248084,1,2
1608252642,1,0
1608255286,1,15
1608258349,1,1
1608258884,1,1
1608261949,1,0
1608262485,0,1
1608266091,8,2
1608271857,2,0
1608273945,0,1
1608275782,2,0
1608279943,4,0
1608286659,1,0
1608291277,0,2
1608292597,1,1
1608293872,2,0
1608294872,0,4
1608297941,1,0
1608302076,0,2
1608303383,1,0
1608305147,0,1
1608306794,2,1
1608308056,0,1
1608309275,0,1
1608312878,1,0
1608315604,1,0
1608320077,0,1
1608323675,0,1
1608324883,1,0
1608327281,0,1
1608330881,1,0
1608338088,1,1
1608341681,0,2
1608345284,0,2
1608351803,1,0
1608352491,0,2
1608356085,3,1
1608358116,2,0
1608365024,0,1
1608373542,0,3
1608377675,0,1
1608380435,2,0
1608384347,1,0
1608385640,0,3
