DateTime,AddedIPs,RemovedIPs
1605159602,814,814
1605175209,328,328
1605186722,246,246
1605198242,222,222
1605205922,173,173
1605217442,76,76
1605221522,76,76
1605225362,76,76
1605233042,957,957
1605252244,738,738
1605263762,382,382
1605267603,305,305
1605271442,305,305
1605275282,305,305
1605279122,175,175
1605290642,139,139
1605294483,139,139
1605298322,139,139
1605302163,151,151
1605313683,206,206
1605317522,206,206
1605321362,206,206
1605329043,966,966
1605336722,570,570
1605340562,570,570
1605344402,570,570
1605355923,473,473
1605359763,149,149
1605371285,244,244
1605386642,163,163
1605390482,122,122
1605394322,122,122
1605398163,122,122
1605402009,148,994
1605417363,950,104
1605425044,488,488
1605428883,488,488
1605432722,488,488
1605444243,417,417
1605448082,96,96
1605451922,96,96
1605455762,96,96
1605459602,282,282
1605463442,130,130
1605467282,66,66
1605474962,135,135
1605478803,193,193
1605482643,193,193
1605490322,177,177
1605494162,957,957
1605509522,819,819
1605521042,442,442
1605536402,264,264
1605547922,217,217
1605555603,156,156
1605571210,158,158
1605582963,138,1000
1605586802,949,87
1605598563,536,536
1605602403,536,536
1605606242,536,536
1605610082,370,370
1605625442,218,218
1605633123,180,180
1605644643,161,161
1605656162,160,160
1605667683,980,980
1605671522,681,681
1605675362,1,1
1605679207,1,1
1605683042,615,615
1605686882,616,616
1605690722,616,616
1605698402,356,356
1605706083,215,215
1605717603,137,137
1605721445,137,137
1605725282,137,137
1605732962,122,122
1605736802,122,122
1605740643,122,122
1605752162,116,116
1605756002,968,968
1605767523,554,554
1605790563,415,415
1605794406,309,309
1605798242,309,309
1605802082,415,415
1605813602,145,145
1605825122,107,107
1605836642,216,990
1605840483,913,139
1605852013,617,617
1605863762,391,391
1605875282,249,249
1605890643,205,205
1605898322,164,164
1605909842,115,115
1605913682,115,115
1605917522,135,135
1605921362,71,997
1605929043,72,0
1605936722,939,85
1605944403,513,513
1605959762,414,414
1605967442,215,215
1605978963,145,145
1605994323,124,124
1606009682,186,186
1606021212,974,974
1606029124,682,682
1606032962,448,448
1606036802,4,4
1606044483,304,304
1606056002,196,196
1606071363,150,150
1606079042,149,149
1606083123,80,80
1606090802,50,50
1606094642,50,50
1606098483,981,981
1606110003,718,718
1606129212,428,428
1606137122,280,280
1606140963,97,97
1606148643,176,176
1606152483,176,176
1606156322,176,176
1606164003,137,137
1606179362,124,124
1606187042,987,987
1606199282,774,774
1606211282,452,452
1606218962,276,276
1606222809,119,119
1606234323,169,169
1606238163,3,3
1606242002,3,3
1606245843,145,145
1606253522,136,136
1606272723,982,982
1606284242,739,739
1606295763,471,471
1606299602,471,471
1606303441,529,529
1606311122,299,299
1606314962,8,8
1606318802,180,180
1606338002,281,281
1606341842,128,128
1606349522,296,296
1606364883,961,961
1606372562,593,593
1606387922,364,364
1606395609,225,225
1606407123,214,214
1606418643,1,1
1606426322,187,187
1606430162,103,103
1606434003,103,103
1606437843,103,103
1606449362,111,997
