DateTime,AddedIPs,RemovedIPs
1608652588,9,10
1608652846,96,281
1608653763,109,43
1608654486,10,14
1608654642,0,254
1608654844,95,124
1608656439,7,11
1608656733,121,133
1608657342,0,256
1608658330,104,18
1608658445,29,164
1608660251,9,17
1608660945,59,34
1608661062,86,59
1608662191,93,112
1608664088,9,280
1608666011,280,548
1608667949,8,13
1608668150,127,722
1608669845,6,17
1608669950,114,87
1608671263,135,84
1608671762,7,19
1608672890,99,379
1608673713,13,14
1608675609,138,179
1608676445,46,133
1608677523,4,13
1608679473,151,140
1608680045,40,94
1608681367,10,25
1608682033,79,92
1608683288,324,0
1608685239,133,151
1608687168,12,7
1608687803,110,71
1608688205,77,104
1608689084,17,20
1608690000,67,84
1608690997,40,116
1608692891,65,33
1608693743,138,43
1608694867,71,90
1608696758,8,10
1608696970,170,87
1608698662,3,11
1608699312,39,94
1608699662,54,34
1608700613,8,12
1608701645,293,197
1608702532,12,12
1608703381,153,110
1608704440,16,9
1608705245,143,91
1608706373,6,11
1608706863,65,34
1608708269,13,15
1608708304,106,66
1608708844,24,104
1608710209,11,12
1608711704,170,105
1608712119,8,14
1608712447,30,78
1608714049,15,19
1608715970,143,159
1608716915,81,179
1608717902,10,14
1608719789,80,135
1608720364,67,109
1608721708,79,579
1608722344,61,83
1608723246,48,134
1608723660,22,11
1608724869,61,49
1608725552,270,0
1608726151,55,84
1608726845,36,109
1608727480,8,12
1608728749,70,1139
1608729426,9,10
1608730444,92,127
1608731337,3,11
1608733227,73,60
1608733245,69,107
1608735185,92,235
1608735639,762,0
1608736538,0,21637
1608737044,90,68
1608737649,21594,0
1608738964,10,10
1608740140,100,140
1608740910,14,7
1608741041,255,0
1608741245,54,116
1608742815,8,2
1608743105,81,280
1608744727,11,9
1608744845,119,226
1608745541,0,255
1608746676,14,10
1608746973,364,143
1608748565,11,4
1608749144,66,1
1608749405,79,146
1608750488,5,20
1608752434,166,341
1608754330,10,12
1608754991,151,1124
1608756247,7,11
1608756606,85,183
1608758164,11,12
1608759482,131,269
1608760087,10,28
1608760849,50,129
1608762033,9,13
1608762288,0,19635
1608763922,109,53
1608765844,19580,8
1608766446,71,89
1608767793,11,14
1608768618,348,80
1608769691,234,0
1608770045,57,84
1608771634,13,9
1608772805,116,86
1608773533,9,7
1608773645,56,94
1608775450,12,17
1608776154,114,88
1608777388,18,5
1608778345,47,111
1608779292,11,7
1608781209,133,155
1608781882,65,217
1608783150,17,10
1608783649,72,117
1608784446,31,95
1608785048,12,3
1608786992,7,3
1608787135,96,76
1608788046,31,113
1608788885,8,7
1608789772,77,185
1608790809,7,9
1608791644,71,218
1608792750,12,8
1608793547,79,252
1608794647,10,23
1608795245,70,183
1608796564,7,24
1608798509,167,252
1608800422,10,17018
1608801355,16482,0
1608802327,8,16
1608804279,105,214
1608804953,61,113
1608806163,17,15
1608806755,58,214
1608807204,76,59
1608808086,5,459
1608808969,119,126
1608810030,13,14
1608810605,117,282
1608811924,243,0
1608813246,167,303
1608813846,5,16
1608815264,132,203
1608815789,9,14
1608816844,131,144
1608817683,6,12
1608819609,9,14
1608820254,152,190
1608820450,70,144
1608821549,4,6
1608822090,509,511
1608823452,8,11
1608823506,179,171
1608824356,252,0
1608825388,8,9
1608825637,49,223
1608827286,8,6
1608827646,146,246
1608829217,11,9
1608829421,82,38
1608831154,115,96
1608832530,83,154
1608833050,21,8
1608833738,0,254
1608834304,78,104
1608834965,25,11
1608835539,30,126
1608836916,98,138
1608838445,82,138
1608838805,24,15
1608840051,84,128
1608840726,14,6
1608841510,121,7
1608842673,71,114
1608844565,10,15
1608845611,256,16620
1608845645,16713,0
1608846486,22,9
1608848432,27,13
1608849244,128,212
1608850325,17,9
1608851260,100,88
1608852244,14,11
