DateTime,AddedIPs,RemovedIPs
1603053928,0,1
1603066225,14,0
1603095327,4,0
1603111529,0,1
1603123825,10,0
1603140027,0,4
1603151725,0,1
1603152625,11,0
1603181425,13,0
1603210225,14,0
1603217728,10,0
1603232426,0,1
1603239025,12,0
1603252524,0,1
1603267825,23,0
1603272326,0,1
1603296626,8,0
1603306828,0,1
1603325425,19,0
1603345528,1,0
1603350625,1,0
1603354223,10,0
1603383026,10,0
1603383327,0,1
1603401328,1,0
1603411826,15,0
1603420230,0,1
1603420526,0,2
1603420827,0,1
1603440625,8,0
1603465230,0,1
1603469426,7,0
1603496732,1,0
1603498227,8,0
1603518328,0,1
1603527026,16,0
1603545627,1,0
1603555826,9,0
1603563029,0,249
1603563327,0,1
1603584625,6,0
1603613429,9,0
1603642225,5,0
1603659026,1,0
1603659930,0,1
1603671025,10,0
1603689625,0,1
1603690230,0,2
1603690524,0,1
1603690825,0,1
1603699826,6,0
1603722328,1,0
1603725328,3,0
1603726825,3,0
1603728627,10,0
1603740026,1,0
1603757425,9,0
1603764028,0,1
1603764329,0,1
1603774830,1,0
1603786224,6,0
1603815025,10,0
1603831825,1,0
1603843824,11,0
1603857325,3,0
1603861229,0,1
1603872927,7,0
1603888231,1,0
1603901427,14,0
1603910731,1,0
1603930225,7,0
1603959025,7,0
1603962032,1,0
1603965632,1,0
1603968025,1,0
1603970425,1,0
1603972833,1,0
1603979128,1,0
1603980030,1,0
1603987825,11,0
1603989325,1,0
1603992632,1,0
1603996524,1,0
1603998031,1,0
1604007031,0,1
1604016624,15,0
1604045426,14,0
1604074224,18,0
1604077229,1,0
1604092825,0,1
1604103025,9,0
1604131824,5,0
1604144125,0,1
1604160625,8,0
1604176825,1,0
1604189425,9,0
1604218225,9,0
1604247025,8,0
1604251225,0,1
1604251528,0,2
1604251829,0,1
1604252124,0,2
1604252426,0,1
1604253027,0,1
1604275825,4,0
1604304624,5,0
1604307325,0,1
1604333424,5,0
1604348126,1,0
1604362225,8,0
1604367626,1,0
1604368226,1,0
1604389825,1,0
1604391025,12,0
1604419826,3,0
1604426124,1,0
1604441127,0,1
1604442025,1,0
1604442925,1,0
1604443827,0,1
1604448626,5,0
