DateTime,AddedIPs,RemovedIPs
1608358880,22,0
1608359402,382,0
1608360739,15,25
1608362697,33,28
1608364585,20,20
1608366495,16,21
1608368473,186,17
1608370353,15,0
1608373239,319,46
1608375166,17,24
1608378019,177,18
1608378302,137,0
1608380899,14,36
1608384768,13,30
1608385502,270,0
1608386666,20,16
1608388592,17,5
1608390528,24,12
1608392423,21,7
1608392703,226,0
1608394403,12,8
1608396270,16,0
1608398191,10,8
1608400126,10,7
1608403009,295,12
1608405897,7,6
1608407782,125,6
1608409698,7,8
1608410702,249,0
1608414525,9,25
1608416411,20,0
1608418341,122,14
1608421224,6,18
1608421927,35,70
1608422402,236,3663
1608424377,14,30
1608426268,112,20
1608428207,21,6
1608429602,100,0
1608430117,14,29
1608432040,10,12
1608432516,811,866
1608433448,172,82
1608433979,17,24
1608435874,15,27
1608436803,130,0
1608437288,37,84
1608437800,19,9
1608440670,150,12
1608441126,1,3
1608442850,7,19
1608447644,19,52
1608451493,364,42
1608453392,22,17
1608455314,292,15
1608457248,9,14
1608459158,16,0
1608461070,18,19
1608462003,231,0
1608463019,15,15
1608464900,18,15
1608466826,15,0
1608469703,130,13
1608471634,149,13
1608473559,28,17
1608475501,19,20
1608476403,285,0
1608477377,12,20
1608479312,19,17
1608481275,13,15
1608484127,147,15
1608487002,150,19
1608488892,16,0
1608490803,249,0
1608491781,10,7
1608493749,7,8
1608495673,16,11
1608497563,23,9
1608498002,218,0
1608499464,20,0
1608501421,13,9
1608503323,19,12
1608505202,251,0
1608506457,9,12
1608506650,33,0
1608508345,11,6
1608510278,10,0
1608512239,18,6
1608514120,137,3348
1608516021,12,20
1608516902,269,0
1608517967,7,15
1608518164,39,0
1608519884,8,13
1608520502,118,0
1608521808,12,17
1608522253,38,0
1608523238,870,797
1608523713,17,14
1608524102,93,0
1608526581,12,13
1608528505,26,14
1608529926,6,7
1608531375,15,9
1608534285,138,17
1608535802,454,0
1608536215,14,0
1608538100,23,14
1608539403,218,0
1608540994,18,8
1608543002,110,0
1608544136,11,23
1608546020,25,16
1608548918,25,13
1608550202,317,0
1608550835,18,12
1608552780,13,18
1608554685,9,16
1608556612,18,14
1608557402,350,0
1608558520,26,14
1608561392,13,22
1608563561,11,17
1608565493,185,12
1608567672,16,16
1608568201,266,0
1608570537,12,35
1608572431,11,0
1608574344,11,11
1608576302,352,0
1608577233,9,13
1608579185,13,8
1608579903,161,0
1608582072,9,8
1608583502,119,0
1608583940,8,16
1608585866,7,31
1608587102,113,0
1608587812,7,0
1608589719,11,13
1608590702,129,0
1608591657,12,12
1608593565,12,8
1608595217,40,66
1608596461,9,10
1608597902,233,3094
1608599322,12,30
1608601245,9,13
1608602888,35,37
1608603378,20,11
1608605328,12,6
1608607266,346,5
1608609147,18,9
1608610566,37,74
1608611082,15,13
1608613014,361,9
1608614444,867,854
1608615889,20,16
1608617786,15,16
1608619700,14,0
1608622578,249,17
1608623102,435,0
1608624527,26,40
1608626419,14,0
1608628359,20,15
1608630290,20,0
1608632222,236,10
1608634115,22,20
1608634802,430,0
1608636077,13,14
1608637942,14,15
1608638402,268,0
1608639876,23,13
1608641822,21,14
1608642002,159,0
1608643722,25,17
1608645661,21,26
1608647566,161,0
1608649202,201,0
1608650464,20,21
1608652348,14,12
1608652803,155,0
1608654304,12,14
1608656184,8,0
1608656403,145,0
1608658115,15,17
1608660002,152,0
1608660995,12,17
1608666757,17,16
1608667203,337,0
1608669644,12,8
1608671605,5,7
1608673495,6,6
1608674403,216,0
1608675397,11,4
1608677329,15,12
1608679223,6,14
1608679929,35,0
1608681136,18,10
1608681602,222,3423
1608683085,12,10
1608684980,16,0
1608687169,13,12
1608688802,325,0
1608690046,9,25
1608691452,33,65
1608691964,13,13
1608695288,33,0
1608696759,181,31
1608698663,16,20
1608700614,339,19
1608702532,18,16
1608702965,5,10
1608704441,20,17
1608705853,860,856
1608706374,11,18
1608707702,320,0
1608708270,13,0
1608710210,20,12
1608712120,20,25
1608714050,24,20
1608714901,350,0
1608715971,21,16
1608717903,20,20
1608721709,30,33
1608722102,368,1
1608723661,18,17
1608725554,19,13
1608727482,19,20
1608729427,25,20
1608731339,215,30
1608733228,13,22
1608736102,321,14
1608738072,24,20
1608739942,11,13
1608741864,131,13
1608743899,21,8
1608745986,247,15
1608748853,10,12
1608750776,13,0
1608752663,190,0
1608754621,10,11
1608755402,319,0
1608756503,24,7
1608759002,87,0
1608759397,14,10
1608761341,17,5
1608762602,133,0
1608763241,9,10
1608765147,13,12
1608766202,99,0
1608767089,10,5
1608768250,36,70
1608769003,14,14
1608770929,9,14
1608772826,11,10
1608773402,279,3599
1608774765,9,7
1608775926,34,0
1608776719,14,10
1608778601,12,11
1608780508,10,0
1608780602,355,0
1608782448,17,0
1608783606,31,62
1608784370,13,8
